time,acceleration_g,acceleration_mps2,integrated_velocity_mps,integrated_displacement_m
1.008500000000e+001,9.630726686813e-002,9.444516586323e-001,-2.401744367788e-004,-2.075550008658e-003
1.009000000000e+001,9.525937533548e-002,9.341753531337e-001,4.456393092636e-003,-2.065009462019e-003
1.009500000000e+001,9.337500326604e-002,9.156959757789e-001,9.081071414918e-003,-2.031165800750e-003
1.010000000000e+001,9.067671130498e-002,8.892347709190e-001,1.359339828166e-002,-1.974479626508e-003
1.010500000000e+001,8.719411494937e-002,8.550821673683e-001,1.795419062738e-002,-1.895610654236e-003
1.011000000000e+001,8.296357256228e-002,8.135947188679e-001,2.212588284297e-002,-1.795410470560e-003
1.011500000000e+001,7.802781579268e-002,7.651914797433e-001,2.607284833950e-002,-1.674913642604e-003
1.012000000000e+001,7.243552608282e-002,7.103498518600e-001,2.976170166851e-002,-1.535327267584e-003
1.012500000000e+001,6.624086139650e-002,6.496009434140e-001,3.316157865669e-002,-1.378019066771e-003
1.013000000000e+001,5.950293771497e-002,5.835244841425e-001,3.624439222558e-002,-1.204504139565e-003
1.013500000000e+001,5.228527021567e-002,5.127433451605e-001,3.898506179884e-002,-1.016430504504e-003
1.014000000000e+001,4.465517937276e-002,4.379177147959e-001,4.136171444873e-002,-8.155635638848e-004
1.014500000000e+001,3.668316749240e-002,3.597389844894e-001,4.335585619695e-002,-6.037696372706e-004
1.015000000000e+001,2.844227141924e-002,2.789234010135e-001,4.495251216070e-002,-3.829987163765e-004
1.015500000000e+001,2.000739732185e-002,1.962055429463e-001,4.614033452060e-002,-1.552665996732e-004
1.016000000000e+001,1.145464358187e-002,1.123316804821e-001,4.691167757917e-002,7.736343057620e-005
1.016500000000e+001,2.860617875377e-003,2.805307828756e-002,4.726263947610e-002,3.127992232144e-004
1.017000000000e+001,-5.698245457060e-003,-5.588069881148e-002,4.719307042479e-002,5.489384979666e-004
1.017500000000e+001,-1.414636169998e-002,-1.387284179651e-001,4.670654763285e-002,7.836875431107e-004
1.018000000000e+001,-2.240965975976e-002,-2.197636898831e-001,4.581031736323e-002,1.014979705601e-003
1.018500000000e+001,-3.041622806698e-002,-2.982813029730e-001,4.451520488109e-002,1.240793511212e-003
1.019000000000e+001,-3.809693678386e-002,-3.736033251115e-001,4.283549331087e-002,1.459170256692e-003
1.019500000000e+001,-4.538603096640e-002,-4.450849205766e-001,4.078877269665e-002,1.668230921710e-003
1.020000000000e+001,-5.222168962554e-002,-5.121198325663e-001,3.839576081380e-002,1.866192255486e-003
1.020500000000e+001,-5.854654597035e-002,-5.741454850402e-001,3.568009751978e-002,2.051381901320e-003
1.021000000000e+001,-6.430816449333e-002,-6.306476613285e-001,3.266811465386e-002,2.222252431755e-003
1.021500000000e+001,-6.945947097148e-002,-6.811647210025e-001,2.938858369803e-002,2.377394177634e-003
1.022000000000e+001,-7.395913190233e-002,-7.252913208700e-001,2.587244359335e-002,2.515546745863e-003
1.022500000000e+001,-7.777188036665e-002,-7.626816105976e-001,2.215251126468e-002,2.635609133008e-003
1.023000000000e+001,-8.086878580652e-002,-7.930518783295e-001,1.826317754236e-002,2.736648355025e-003
1.023500000000e+001,-8.322746572224e-002,-8.161826267250e-001,1.424009127973e-002,2.817906527081e-003
1.024000000000e+001,-8.483223782090e-002,-8.319200650264e-001,1.011983455035e-002,2.878806341656e-003
1.024500000000e+001,-8.567421168810e-002,-8.401770080511e-001,5.939591867656e-003,2.918954907701e-003
1.025000000000e+001,-8.575131959700e-002,-8.409331783259e-001,1.736816401713e-003,2.938145928374e-003
1.025500000000e+001,-8.506828661176e-002,-8.342349129012e-001,-2.451103826355e-003,2.936360209813e-003
1.026000000000e+001,-8.363654067942e-002,-8.201942816538e-001,-6.587176812742e-003,2.913764508215e-003
1.026500000000e+001,-8.147406393188e-002,-7.989876290576e-001,-1.063513158952e-002,2.870708737209e-003
1.027000000000e+001,-7.860518693231e-002,-7.708535564297e-001,-1.455973455324e-002,2.807721571852e-003
1.027500000000e+001,-7.506032809412e-002,-7.360903665042e-001,-1.832709436057e-002,2.725504499568e-003
1.028000000000e+001,-7.087568097125e-002,-6.950529967967e-001,-2.190495276883e-002,2.624924381744e-003
1.028500000000e+001,-6.609285256156e-002,-6.481494725729e-001,-2.526295894225e-002,2.507004602467e-003
1.029000000000e+001,-6.075845617763e-002,-5.958369142744e-001,-2.837292490937e-002,2.372914892838e-003
1.029500000000e+001,-5.492366281685e-002,-5.386171379628e-001,-3.120906003996e-002,2.223959930464e-003
1.030000000000e+001,-4.864371530300e-002,-4.770318906762e-001,-3.374818261156e-002,2.061566823835e-003
1.030500000000e+001,-4.197740977153e-002,-4.116577655360e-001,-3.596990675209e-002,1.887271600426e-003
1.031000000000e+001,-3.498654932775e-002,-3.431008439649e-001,-3.785680327584e-002,1.702704825357e-003
1.031500000000e+001,-2.773537491998e-002,-2.719911144590e-001,-3.939453317190e-002,1.509576484237e-003
1.032000000000e+001,-2.028997863597e-002,-1.989767189905e-001,-4.057195275553e-002,1.309660269419e-003
1.032500000000e+001,-1.271770474970e-002,-1.247180792837e-001,-4.138118975121e-002,1.104777413152e-003
1.033000000000e+001,-5.086543916715e-003,-4.988195590086e-002,-4.181768983917e-002,8.967802141758e-004
1.033500000000e+001,2.535474061463e-003,2.486450670485e-002,-4.188023346216e-002,6.875354059225e-004
1.034000000000e+001,1.008088350903e-002,9.885969626379e-002,-4.157092295474e-002,4.789075148802e-004
1.034500000000e+001,1.748337686250e-002,1.714533577086e-001,-4.089514031981e-002,2.727423566938e-004
1.035000000000e+001,2.467838417099e-002,2.420122761304e-001,-3.986147623521e-002,7.085081530628e-005
1.035500000000e+001,3.160363307442e-002,3.099257682892e-001,-3.848163112416e-002,-1.250069530922e-004
1.036000000000e+001,3.819968443285e-002,3.746109353434e-001,-3.677028936508e-002,-3.131367543153e-004
1.036500000000e+001,4.441043903047e-002,4.355176319181e-001,-3.474496794693e-002,-4.919248975953e-004
1.037000000000e+001,5.018361106661e-002,4.921331094663e-001,-3.242584109347e-002,-6.598519201963e-004
1.037500000000e+001,5.547116447153e-002,5.439862950648e-001,-2.983554258214e-002,-8.155053793853e-004
1.038000000000e+001,6.022970844242e-002,5.906516702969e-001,-2.699894766873e-002,-9.575916050125e-004
1.038500000000e+001,6.442084898231e-002,6.317527186724e-001,-2.394293669631e-002,-1.084946315925e-003
1.039000000000e+001,6.801149363802e-002,6.669649140853e-001,-2.069614261442e-002,-1.196544014202e-003
1.039500000000e+001,7.097410706796e-002,6.960182270780e-001,-1.728868476151e-002,-1.291506082642e-003
1.040000000000e+001,7.328691552379e-002,7.186991301214e-001,-1.375189136851e-002,-1.369107522967e-003
1.040500000000e+001,7.493405879660e-002,7.348520876977e-001,-1.011801332396e-002,-1.428782284698e-003
1.041000000000e+001,7.590568865448e-002,7.443805216434e-001,-6.419931800610e-003,-1.470127147509e-003
1.041500000000e+001,7.619801328004e-002,7.472472469327e-001,-2.690862379169e-003,-1.492904132959e-003
1.042000000000e+001,7.581328769868e-002,7.434743778103e-001,1.035941682688e-003,-1.497041434700e-003
1.042500000000e+001,7.475975066753e-002,7.331427088837e-001,4.727484399423e-003,-1.482632869495e-003
1.043000000000e+001,7.305150896660e-002,7.163905804073e-001,8.351317622651e-003,-1.449935864440e-003
1.043500000000e+001,7.070837049328e-002,6.934122414979e-001,1.187582467741e-002,-1.399368008689e-003
1.044000000000e+001,6.775562800554e-002,6.644557293806e-001,1.527049460461e-002,-1.331502210484e-003
1.044500000000e+001,6.422379578358e-002,6.298202869210e-001,1.850618464536e-002,-1.247060512359e-003
1.045000000000e+001,6.014830188111e-002,5.898533446424e-001,2.155536872427e-002,-1.146906628935e-003
1.045500000000e+001,5.556913901237e-002,5.449470970957e-001,2.439236982862e-002,-1.032037282553e-003
1.046000000000e+001,5.053047746575e-002,4.955347068395e-001,2.699357433846e-002,-9.035724221354e-004
1.046500000000e+001,4.508024374787e-002,4.420861723500e-001,2.933762653643e-002,-7.627444199482e-004
1.047000000000e+001,3.926966893907e-002,3.851038989013e-001,3.140560171456e-002,-6.108863493207e-004
1.047500000000e+001,3.315281098172e-002,3.251180138139e-001,3.318115649635e-002,-4.494194537934e-004
1.048000000000e+001,2.678605532354e-002,2.626814694386e-001,3.465065520448e-002,-2.798399245414e-004
1.048500000000e+001,2.022759849861e-002,1.983649788164e-001,3.580327132511e-002,-1.037051082174e-004
1.049000000000e+001,1.353691934728e-002,1.327518301170e-001,3.663106334745e-002,7.738072846398e-005
1.049500000000e+001,6.774242652087e-003,6.643262670409e-002,3.712902448950e-002,2.617809480564e-004
1.050000000000e+001,-2.110958438362e-016,-2.070143056957e-015,3.729510605626e-002,4.478412744208e-004
1.050500000000e+001,-6.725707328695e-003,-6.595665777494e-002,3.713021441182e-002,6.339045755910e-004
1.051000000000e+001,-1.334363869668e-002,-1.308563944248e-001,3.663818178132e-002,8.183255660738e-004
1.051500000000e+001,-1.979593301720e-002,-1.941317865231e-001,3.582571132895e-002,9.994852988495e-004
1.052000000000e+001,-2.602661171357e-002,-2.552338717609e-001,3.470229718324e-002,1.175805320130e-003
1.052500000000e+001,-3.198206138533e-002,-3.136368822844e-001,3.328012029813e-002,1.345761363833e-003
1.053000000000e+001,-3.761149204643e-002,-3.688427384771e-001,3.157392124623e-002,1.507896467694e-003
1.053500000000e+001,-4.286736704775e-002,-4.203852650588e-001,2.960085123739e-002,1.660833398903e-003
1.054000000000e+001,-4.770580107458e-002,-4.678340941080e-001,2.738030283947e-002,1.803286284096e-003
1.054500000000e+001,-5.208692291926e-002,-5.107982226462e-001,2.493372204758e-002,1.934071346313e-003
1.055000000000e+001,-5.597520006505e-002,-5.489291957179e-001,2.228440350167e-002,2.052116660186e-003
1.055500000000e+001,-5.933972247701e-002,-5.819238894291e-001,1.945727078881e-002,2.156470845912e-003
1.056000000000e+001,-6.215444337668e-002,-6.095268721400e-001,1.647864388488e-002,2.246310632597e-003
1.056500000000e+001,-6.439837517434e-002,-6.315323259035e-001,1.337599588977e-002,2.320947232033e-003
1.057000000000e+001,-6.605573914359e-002,-6.477855142725e-001,1.017770128933e-002,2.379831474981e-003
1.057500000000e+001,-6.711606784350e-002,-6.581837867175e-001,6.912778036860e-003,2.422557673297e-003
1.058000000000e+001,-6.757425971975e-002,-6.626771140807e-001,3.610625784864e-003,2.448866182851e-003
1.058500000000e+001,-6.743058574412e-002,-6.612681536876e-001,3.007626154436e-004,2.458644653852e-003
1.059000000000e+001,-6.669064837860e-002,-6.540118469220e-001,-2.987437386080e-003,2.451927966925e-003
1.059500000000e+001,-6.536529357047e-002,-6.410145561929e-001,-6.225003393868e-003,2.428896864975e-003
1.060000000000e+001,-6.347047689686e-002,-6.224327522606e-001,-9.383621665001e-003,2.389875302328e-003
1.060500000000e+001,-6.102708537522e-002,-5.984712667949e-001,-1.243588171264e-002,2.335326543884e-003
1.061000000000e+001,-5.806071683898e-002,-5.693811287889e-001,-1.535551270160e-002,2.265848057848e-003
1.061500000000e+001,-5.460141913994e-002,-5.354570070087e-001,-1.811760804109e-002,2.182165255992e-003
1.062000000000e+001,-5.068339177916e-002,-4.970342839911e-001,-2.069883626859e-002,2.085124145217e-003
1.062500000000e+001,-4.634465288237e-002,-4.544857901889e-001,-2.307763645404e-002,1.975682963411e-003
1.063000000000e+001,-4.162667472258e-002,-4.082182296682e-001,-2.523439650369e-002,1.854902881016e-003
1.063500000000e+001,-3.657399124812e-002,-3.586683312734e-001,-2.715161290604e-002,1.723937857492e-003
1.064000000000e+001,-3.123378129784e-002,-3.062987613644e-001,-2.881403063763e-002,1.584023748633e-003
1.064500000000e+001,-2.565543137427e-002,-2.515938360865e-001,-3.020876213126e-002,1.436466766711e-003
1.065000000000e+001,-1.989008199893e-002,-1.950550726348e-001,-3.132538440306e-002,1.282631400375e-003
1.065500000000e+001,-1.399016179050e-002,-1.371966201229e-001,-3.215601363496e-002,1.123927905280e-003
1.066000000000e+001,-8.008913485611e-003,-7.854061143367e-002,-3.269535671385e-002,9.617994794078e-004
1.066500000000e+001,-1.999916163061e-003,-1.961247784049e-002,-3.294073943704e-002,7.977092390306e-004
1.067000000000e+001,3.983392064863e-003,3.906373179289e-002,-3.289211130215e-002,6.331271121827e-004
1.067500000000e+001,9.888186665245e-003,9.696998576073e-002,-3.255202700827e-002,4.695167664066e-004
1.068000000000e+001,1.566272044490e-002,1.535988174510e-001,-3.192560500024e-002,3.083226863853e-004
1.068500000000e+001,2.125677441029e-002,2.084577467707e-001,-3.102046358969e-002,1.509575149105e-004
1.069000000000e+001,2.662209182240e-002,2.610735367701e-001,-2.984663538084e-002,-1.210232515816e-006
1.069500000000e+001,3.171279171966e-002,3.109962489176e-001,-2.841646091662e-002,-1.468679732594e-004
1.070000000000e+001,3.648575839053e-002,3.578030625205e-001,-2.674446263802e-002,-2.847702821460e-004
1.070500000000e+001,4.090100351645e-002,4.011018261346e-001,-2.484720041638e-002,-4.137494397820e-004
1.071000000000e+001,4.492199797184e-002,4.405343114106e-001,-2.274311007252e-002,-5.327252160043e-004
1.071500000000e+001,4.851597055854e-002,4.757791426779e-001,-2.045232643730e-002,-6.407138072789e-004
1.072000000000e+001,5.165417126534e-002,5.065543786393e-001,-1.799649263401e-002,-7.368358549571e-004
1.072500000000e+001,5.431209697506e-002,5.326197258005e-001,-1.539855737291e-002,-8.203234799744e-004
1.073000000000e+001,5.646967788965e-002,5.537783666765e-001,-1.268256214171e-002,-8.905262787610e-004
1.073500000000e+001,5.811142330493e-002,5.698783893532e-001,-9.873420251640e-003,-9.469162347443e-004
1.074000000000e+001,5.922652573674e-002,5.808138086162e-001,-6.996689756717e-003,-9.890915097652e-004
1.074500000000e+001,5.980892277699e-002,5.865251725510e-001,-4.078342303799e-003,-1.016779089917e-003
1.075000000000e+001,5.985731643737e-002,5.869997522405e-001,-1.144529991820e-003,-1.029836270656e-003
1.075500000000e+001,5.937515011738e-002,5.822713158986e-001,1.778647678528e-003,-1.028250976439e-003
1.076000000000e+001,5.837054370799e-002,5.724194924540e-001,4.665374699409e-003,-1.012140920494e-003
1.076500000000e+001,5.685618770994e-002,5.575687332057e-001,7.490345263559e-003,-9.817516205865e-004
1.077000000000e+001,5.484919760265e-002,5.378868836700e-001,1.022898430575e-002,-9.374532966633e-004
1.077500000000e+001,5.237093004329e-002,5.135833811090e-001,1.285765996770e-002,-8.797366859797e-004
1.078000000000e+001,4.944676280279e-002,4.849070964400e-001,1.535388616157e-002,-8.092078206565e-004
1.078500000000e+001,4.610584065292e-002,4.521438422389e-001,1.769651350827e-002,-7.265818214819e-004
1.079000000000e+001,4.238078970482e-002,4.156135713587e-001,1.986590704226e-002,-6.326757701056e-004
1.079500000000e+001,3.830740296082e-002,3.756672932457e-001,2.184410920377e-002,-5.284007294905e-004
1.080000000000e+001,3.392430007662e-002,3.326837373464e-001,2.361498678025e-002,-4.147529895305e-004
1.080500000000e+001,2.927256453791e-002,2.870657950257e-001,2.516436061118e-002,-2.928046210519e-004
1.081000000000e+001,2.439536163233e-002,2.392367731517e-001,2.648011703162e-002,-1.636934269449e-004
1.081500000000e+001,1.933754074378e-002,1.896364939350e-001,2.755230019934e-002,-2.861238386748e-005
1.082000000000e+001,1.414522560903e-002,1.387172767187e-001,2.837318462598e-002,1.112013281958e-004
1.082500000000e+001,8.865396257192e-003,8.693983820560e-002,2.893732741329e-002,2.544776082940e-004
1.083000000000e+001,3.545466399288e-003,3.476914806458e-002,2.924159987896e-002,3.999249265246e-004
1.083500000000e+001,-1.767139952180e-003,-1.732972301204e-002,2.928519844159e-002,5.462419223260e-004
1.084000000000e+001,-7.025408874009e-003,-6.889572593430e-002,2.906963481923e-002,6.921290054780e-004
1.084500000000e+001,-1.218315022799e-002,-1.194758901833e-001,2.859870577893e-002,8.362998569734e-004
1.085000000000e+001,-1.719540104226e-002,-1.686292796311e-001,2.787844285440e-002,9.774927285567e-004
1.085500000000e+001,-2.201881507689e-002,-2.159308128737e-001,2.691704262313e-002,1.114481442251e-003
1.086000000000e+001,-2.661203522038e-002,-2.609749151939e-001,2.572477830297e-002,1.246085994566e-003
1.086500000000e+001,-3.093604554029e-002,-3.033789709977e-001,2.431389358749e-002,1.371182674292e-003
1.087000000000e+001,-3.495450001494e-002,-3.427865475715e-001,2.269847979106e-002,1.488713607738e-003
1.087500000000e+001,-3.863402520140e-002,-3.788703632413e-001,2.089433751403e-002,1.597695651001e-003
1.088000000000e+001,-4.194449434639e-002,-4.113349754820e-001,1.891882416722e-002,1.697228555204e-003
1.088500000000e+001,-4.485927071782e-002,-4.399191671849e-001,1.679068881056e-002,1.786502337649e-003
1.089000000000e+001,-4.735541822409e-002,-4.643980121273e-001,1.452989586228e-002,1.864803799331e-003
1.089500000000e+001,-4.941387769238e-002,-4.845846036720e-001,1.215743932278e-002,1.931522137293e-003
1.090000000000e+001,-5.101960749350e-002,-5.003314338261e-001,9.695149229033e-003,1.986153608673e-003
1.090500000000e+001,-5.216168752678e-002,-5.115314129845e-001,7.165492112006e-003,2.028305212025e-003
1.091000000000e+001,-5.283338591048e-002,-5.181185239390e-001,4.591367269697e-003,2.057697360480e-003
1.091500000000e+001,-5.303218805865e-002,-5.200681070254e-001,1.995900692286e-003,2.074165530385e-003
1.092000000000e+001,-5.275978816149e-002,-5.173967765739e-001,-5.977615167119e-004,2.077660878324e-003
1.092500000000e+001,-5.202204341919e-002,-5.101619720968e-001,-3.166658388389e-003,2.068249828561e-003
1.093000000000e+001,-5.082889170737e-002,-4.984611508621e-001,-5.688216195786e-003,2.046112642100e-003
1.093500000000e+001,-4.919423367111e-002,-4.824306316308e-001,-8.140445652018e-003,2.011540987481e-003
1.094000000000e+001,-4.713578055318e-002,-4.622441023618e-001,-1.050213248700e-002,1.964934542133e-003
1.094500000000e+001,-4.467486935602e-002,-4.381108075702e-001,-1.275301976183e-002,1.906796661511e-003
1.095000000000e+001,-4.183624721526e-002,-4.102734337535e-001,-1.487398036514e-002,1.837729161194e-003
1.095500000000e+001,-3.864782712162e-002,-3.790057138423e-001,-1.684717823413e-002,1.758426264696e-003
1.096000000000e+001,-3.514041736681e-002,-3.446097739703e-001,-1.865621695366e-002,1.669667776726e-003
1.096500000000e+001,-3.134742730425e-002,-3.074132479732e-001,-2.028627450852e-002,1.572311548071e-003
1.097000000000e+001,-2.730455220690e-002,-2.677661868998e-001,-2.172422309570e-002,1.467285304060e-003
1.097500000000e+001,-2.304944016921e-002,-2.260377924353e-001,-2.295873304404e-002,1.355577913711e-003
1.098000000000e+001,-1.862134413801e-002,-1.826130044911e-001,-2.398036003635e-002,1.238230181010e-003
1.098500000000e+001,-1.406076226635e-002,-1.378889742793e-001,-2.478161498328e-002,1.116325243461e-003
1.099000000000e+001,-9.409069864380e-003,-9.227145498552e-002,-2.535701605644e-002,9.909786658616e-004
1.099500000000e+001,-4.708146272234e-003,-4.617114264060e-002,-2.570312255051e-002,8.633283193442e-004
1.100000000000e+001,-4.869747085311e-017,-4.775590525416e-016,-2.581855040711e-002,7.345241369501e-004
1.100500000000e+001,4.673604528813e-003,4.583240385248e-002,-2.570396939748e-002,6.057178374387e-004
1.101000000000e+001,9.271515332843e-003,9.092250583882e-002,-2.536208212325e-002,4.780527086369e-004
1.101500000000e+001,1.375355309759e-002,1.348762814845e-001,-2.479758515494e-002,3.526535404414e-004
1.102000000000e+001,1.808086013517e-002,1.773126670446e-001,-2.401711278362e-002,2.306167955950e-004
1.102500000000e+001,2.221623506785e-002,2.178668416281e-001,-2.302916401194e-002,1.130011036061e-004
1.103000000000e+001,2.612445037297e-002,2.561933412501e-001,-2.184401355474e-002,8.181596894053e-007
1.103500000000e+001,2.977255009962e-002,2.919689784344e-001,-2.047360775553e-002,-1.049758935863e-004
1.104000000000e+001,3.313012526311e-002,3.248955429115e-001,-1.893144645217e-002,-2.034885291055e-004
1.104500000000e+001,3.616956463969e-002,3.547022610739e-001,-1.723245194220e-002,-2.938982750914e-004
1.105000000000e+001,3.886627891852e-002,3.811479941563e-001,-1.539282630413e-002,-3.754614707073e-004
1.105500000000e+001,4.119889641940e-002,4.040231575713e-001,-1.342989842481e-002,-4.475182825296e-004
1.106000000000e+001,4.314942885017e-002,4.231513464335e-001,-1.136196216480e-002,-5.094979340036e-004
1.106500000000e+001,4.470340585405e-002,4.383906550187e-001,-9.208107161165e-003,-5.609231073185e-004
1.107000000000e+001,4.584997738400e-002,4.496346807128e-001,-6.988043821837e-003,-6.014134847760e-004
1.107500000000e+001,4.658198323256e-002,4.568132058676e-001,-4.721924105386e-003,-6.306884045941e-004
1.108000000000e+001,4.689598934276e-002,4.598925538881e-001,-2.430159705996e-003,-6.485686141225e-004
1.108500000000e+001,4.679229082221e-002,4.588756187917e-001,-1.332392742967e-004,-6.549771115732e-004
1.109000000000e+001,4.627488187902e-002,4.538015703789e-001,2.148453698630e-003,-6.499390755124e-004
1.109500000000e+001,4.535139318921e-002,4.447452400189e-001,4.394820724624e-003,-6.335808894543e-004
1.110000000000e+001,4.403299749096e-002,4.318161948447e-001,6.586224311783e-003,-6.061282768633e-004
1.110500000000e+001,4.233428447655e-002,4.151575108619e-001,8.703658576050e-003,-5.679035696437e-004
1.111000000000e+001,4.027310631725e-002,3.949442580661e-001,1.072891299837e-002,-5.193221407076e-004
1.111500000000e+001,3.787039540717e-002,3.713817131197e-001,1.264472792633e-002,-4.608880383959e-004
1.112000000000e+001,3.514995614651e-002,3.447033174442e-001,1.443494050274e-002,-3.931888673232e-004
1.112500000000e+001,3.213823280164e-002,3.151684007042e-001,1.608461979812e-002,-3.168899665710e-004
1.113000000000e+001,2.886405567643e-002,2.830596915992e-001,1.758019002887e-002,-2.327279420035e-004
1.113500000000e+001,2.535836800514e-002,2.486806395976e-001,1.890954085687e-002,-1.415036147892e-004
1.114000000000e+001,2.165393613034e-002,2.123525727526e-001,2.006212388774e-002,-4.407445292768e-005
1.114500000000e+001,1.778504565868e-002,1.744117180087e-001,2.102903461464e-002,5.865344332828e-005
1.115000000000e+001,1.378718639174e-002,1.352061114285e-001,2.180307918824e-002,1.657337278355e-004
1.115500000000e+001,9.696728908143e-003,9.509242654704e-002,2.237882553318e-002,2.761884896390e-004
1.116000000000e+001,5.550595725905e-003,5.443274957545e-002,2.275263847348e-002,3.890171496557e-004
1.116500000000e+001,1.385930000340e-003,1.359133043784e-002,2.292269867352e-002,5.032054925232e-004
1.117000000000e+001,-2.760235286942e-003,-2.706866137669e-002,2.288900534617e-002,6.177347525724e-004
1.117500000000e+001,-6.851304718798e-003,-6.718834742060e-002,2.265336282417e-002,7.315906729982e-004
1.118000000000e+001,-1.085144153573e-002,-1.064162891364e-001,2.221935123278e-002,8.437724581406e-004
1.118500000000e+001,-1.472587963137e-002,-1.444115474870e-001,2.159228164122e-002,9.533015403256e-004
1.119000000000e+001,-1.844122375137e-002,-1.808466269014e-001,2.077913620525e-002,1.059230084942e-003
1.119500000000e+001,-2.196573532157e-002,-2.154102782913e-001,1.978849394227e-002,1.160649160311e-003
1.120000000000e+001,-2.526960147753e-002,-2.478101373296e-001,1.863044290322e-002,1.256696502424e-003
1.120500000000e+001,-2.832518503461e-002,-2.777751758196e-001,1.731647962035e-002,1.346563808733e-003
1.121000000000e+001,-3.110725332342e-002,-3.050579458041e-001,1.585939681629e-002,1.429503499825e-003
1.121500000000e+001,-3.359318401830e-002,-3.294365980530e-001,1.427316045664e-002,1.504834893007e-003
1.122000000000e+001,-3.576314630415e-002,-3.507166587036e-001,1.257277731475e-002,1.571949737436e-003
1.122500000000e+001,-3.760025595824e-002,-3.687325500929e-001,1.077415429276e-002,1.630317066454e-003
1.123000000000e+001,-3.909070316497e-002,-3.833488441928e-001,8.893950807046e-003,1.679487329204e-003
1.123500000000e+001,-4.022385213253e-002,-3.944612395155e-001,6.949425597776e-003,1.719095770216e-003
1.124000000000e+001,-4.099231183713e-002,-4.019972548776e-001,4.958279361793e-003,1.748865032615e-003
1.124500000000e+001,-4.139197748139e-002,-4.059166359679e-001,2.938494634679e-003,1.768606967606e-003
1.125000000000e+001,-4.142204251656e-002,-4.062114732450e-001,9.081743616473e-004,1.778223640097e-003
1.125500000000e+001,-4.108498133990e-002,-4.029060322569e-001,-1.114619402108e-003,1.777707527496e-003
1.126000000000e+001,-4.038650303825e-002,-3.960563000201e-001,-3.112025232800e-003,1.767140915909e-003
1.126500000000e+001,-3.933547680237e-002,-3.857492535839e-001,-5.066539116810e-003,1.746694505035e-003
1.127000000000e+001,-3.794382988349e-002,-3.721018593269e-001,-6.961166899087e-003,1.716625239995e-003
1.127500000000e+001,-3.622641920042e-002,-3.552598138518e-001,-8.779571082034e-003,1.677273395042e-003
1.128000000000e+001,-3.420087793090e-002,-3.353960395611e-001,-1.050621071557e-002,1.629058940548e-003
1.128500000000e+001,-3.188743863301e-002,-3.127089500704e-001,-1.212647318965e-002,1.572477230785e-003
1.129000000000e+001,-2.930873463879e-002,-2.874205025455e-001,-1.362679682118e-002,1.508094055758e-003
1.129500000000e+001,-2.648958164227e-002,-2.597740558122e-001,-1.499478321708e-002,1.436540105662e-003
1.130000000000e+001,-2.345674156528e-002,-2.300320546712e-001,-1.621929849329e-002,1.358504901386e-003
1.130500000000e+001,-2.023867092598e-002,-1.984735622363e-001,-1.729056253556e-002,1.274730248814e-003
1.131000000000e+001,-1.686525605627e-002,-1.653916633042e-001,-1.820022559941e-002,1.186003278477e-003
1.131500000000e+001,-1.336753761300e-002,-1.310907627326e-001,-1.894143166450e-002,1.093149135317e-003
1.132000000000e+001,-9.777426905075e-003,-9.588380355865e-002,-1.950886808023e-002,9.970233859552e-004
1.132500000000e+001,-6.127416611985e-003,-6.008943011792e-002,-1.989880116442e-002,8.985042128436e-004
1.133000000000e+001,-2.450288500237e-003,-2.402912172085e-002,-2.010909754402e-002,7.984844660725e-004
1.133500000000e+001,1.221179248910e-003,1.197567748132e-002,-2.013923115461e-002,6.978636443259e-004
1.134000000000e+001,4.854502502769e-003,4.760640696878e-002,-1.999027594349e-002,5.975398765806e-004
1.134500000000e+001,8.417776873025e-003,8.255019157185e-002,-1.966488444714e-002,4.984019756041e-004
1.135000000000e+001,1.187995614663e-002,1.165025719453e-001,-1.916725253834e-002,4.013216331404e-004
1.135500000000e+001,1.521112103751e-002,1.491701401225e-001,-1.850307075818e-002,3.071458248991e-004
1.136000000000e+001,1.838273594856e-002,1.802730574899e-001,-1.767946276414e-002,2.166894910933e-004
1.136500000000e+001,2.136789155685e-002,2.095474337360e-001,-1.670491153608e-002,1.307285553427e-004
1.137000000000e+001,2.414153117710e-002,2.367475467179e-001,-1.558917408494e-002,4.999334129014e-005
1.137500000000e+001,2.668065901740e-002,2.616478847530e-001,-1.434318550627e-002,-2.483755768789e-005
1.138000000000e+001,2.896452861585e-002,2.840449945506e-001,-1.297895330801e-002,-9.314290472358e-005
1.138500000000e+001,3.097480993531e-002,3.037591198522e-001,-1.150944302200e-002,-1.543638955486e-004
1.139000000000e+001,3.269573379390e-002,3.206356178099e-001,-9.948456177846e-003,-2.080086435482e-004
1.139500000000e+001,3.411421251977e-002,3.345461422070e-001,-8.310501777804e-003,-2.536560384373e-004
1.140000000000e+001,3.521993593799e-002,3.453895847663e-001,-6.610662460370e-003,-2.909589490328e-004
1.140500000000e+001,3.600544202227e-002,3.530927680077e-001,-4.864456578435e-003,-3.196467466298e-004
1.141000000000e+001,3.646616177443e-002,3.576108853652e-001,-3.087697445003e-003,-3.395271316884e-004
1.141500000000e+001,3.660043812586e-002,3.589276865470e-001,-1.296351015222e-003,-3.504872528390e-004
1.142000000000e+001,3.640951888739e-002,3.570554083970e-001,4.936067221375e-004,-3.524941135717e-004
1.142500000000e+001,3.589752400365e-002,3.520344537704e-001,2.266331377556e-003,-3.455942683224e-004
